Keys,id,rev,version,date,code,name,created,lastUpdated,translations,categoryOptions,ignoreApproval,attributeValues,categoryCombo.id,shortName,formName,legendSets,aggregationType,valueType,inherit,displayOnVisitSchedule,displayInListNoProgram,confidential,unique,generated,pattern,orgunitScope,skipSynchronization,createdBy.id,createdBy.code,createdBy.name,createdBy.displayName,createdBy.username,lastUpdatedBy.id,lastUpdatedBy.code,lastUpdatedBy.name,lastUpdatedBy.displayName,lastUpdatedBy.username,sharing.owner,sharing.external,sharing.public,optionSet.id,programRuleActionType,programRule.id,dataElement.id,categories,dataDimensionType,skipTotal,description,programRuleActions,condition,program.id,programStage.id,priority,path,openingDate,level,parent.id,username,externalAuth,passwordLastUpdated,cogsDimensionConstraints,catDimensionConstraints,lastLogin,selfRegistered,invitation,disabled,surname,firstName,organisationUnits,dataViewOrganisationUnits,teiSearchOrganisationUnits,userRoles,sortOrder,dataDimension,domainType,aggregationLevels,zeroIsSignificant,minDaysFromStart,programStageDataElements,autoGenerateEvent,validationStrategy,displayGenerateEventBox,blockEntryForm,preGenerateUID,remindCompleted,generatedByEnrollmentDate,allowGenerateNextVisit,openAfterEnrollment,hideDueDate,enableUserAssignment,referral,repeatable,programStageSections,notificationTemplates,dataElements,programIndicators,renderType.MOBILE.type,renderType.DESKTOP.type,options,enrollmentDateLabel,incidentDateLabel,programType,displayIncidentDate,ignoreOverdueEvents,onlyEnrollOnce,selectEnrollmentDatesInFuture,selectIncidentDatesInFuture,skipOffline,displayFrontPageList,useFirstStageDuringRegistration,expiryDays,completeEventsExpiryDays,openDaysAfterCoEndDate,minAttributesRequiredToSearch,maxTeiCountToReturn,accessLevel,programStages,programSections,programTrackedEntityAttributes,trackedEntityType.id,useCodeForOptionSet,programRuleVariableSourceType,authorities,restrictions,trackedEntityTypeAttributes,featureType,allowAuditLog,style.color
users,AlLxQ4tewEL,,,,NL_1001174,Gaskiers-Point La Haye,2024-01-11T14:44:35.499,2024-01-11T14:44:36.299,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,bFyXZHAmEeV,,,,QC_2403005,Gaspé,2024-01-11T14:44:35.506,2024-01-11T14:44:36.403,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,yeBJnh0z567,,,,medicalhx27,Gastro-esophageal reflux disease,2024-01-11T14:59:04.595,2024-01-11T14:59:04.903,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,TvP7uoKeUng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,NHL0l3lq2kP,,,,medicalhx28,Gastrointestinal bleeding,2024-01-11T14:59:04.595,2024-01-11T14:59:04.903,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,TvP7uoKeUng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,epyO0fAh4XV,,,,QC_2481017,Gatineau,2024-01-11T14:44:35.513,2024-01-11T14:44:36.499,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,Edr6djBlYL9,,,,NL_1003012,Gaultois,2024-01-11T14:44:35.500,2024-01-11T14:44:36.303,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,D06tepA8Zv0,,,,ON_3554066,Gauthier,2024-01-11T14:44:35.595,2024-01-11T14:44:36.508,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,dAe4XoMeOl4,,,,SexOrienOption2,Gay or lesbian,2024-01-11T14:43:16.035,2024-01-11T14:43:16.195,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,ar5ScJB6eh3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,acDHnRlsiUy,,,,medicalhx29,Genetic and developmental disorders,2024-01-11T14:59:04.595,2024-01-11T14:59:04.903,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,TvP7uoKeUng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,thNF7B4oxqH,,,,PE_1101024,Georgetown,2024-01-11T14:44:35.502,2024-01-11T14:44:36.395,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,OjrYpdz38lz,,,,ON_3544065,Georgian Bay,2024-01-11T14:44:35.594,2024-01-11T14:44:36.506,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,TQhaHYlAMFw,,,,ON_3542053,Georgian Bluffs,2024-01-11T14:44:35.594,2024-01-11T14:44:36.506,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,eSB66XVv8Su,,,,ON_3519070,Georgina,2024-01-11T14:44:35.515,2024-01-11T14:44:36.504,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,oirZW2KMePx,,,,SK_4705044,Gerald,2024-01-11T14:44:35.599,2024-01-11T14:44:36.597,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,NEWDovMBQGN,,,,QC_2406802,Gesgapegiag,2024-01-11T14:44:35.507,2024-01-11T14:44:36.404,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,G516WBz6lr0,,,,AB_4815027,Ghost Lake,2024-01-11T14:44:35.608,2024-01-11T14:44:36.605,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,PtCaeYE63fL,,,,AB_4811064,Gibbons,2024-01-11T14:44:35.607,2024-01-11T14:44:36.604,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,v0TnHAWktvT,,,,BC_5929005,Gibsons,2024-01-11T14:44:35.611,2024-01-11T14:44:36.694,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,wIA1dZaEcaM,,,,MB_4617054,Gilbert Plains,2024-01-11T14:44:35.597,2024-01-11T14:44:36.594,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,CkUVVJ9N3Ch,,,,MB_4623022,Gillam,2024-01-11T14:44:35.598,2024-01-11T14:44:36.595,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,KYfAsMAA5o2,,,,NL_1005015,Gillams,2024-01-11T14:44:35.500,2024-01-11T14:44:36.304,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,P3BlZFPzK3R,,,,ON_3558012,Gillies,2024-01-11T14:44:35.596,2024-01-11T14:44:36.508,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,Z2t09FruQGc,,,,MB_4618031,Gimli,2024-01-11T14:44:35.597,2024-01-11T14:44:36.594,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,KV2LldrTw9Z,,,,ON_3558067,Ginoogaming First Nation,2024-01-11T14:44:35.596,2024-01-11T14:44:36.509,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,VtxlxJtPLdg,,,,QC_2492055,Girardville,2024-01-11T14:44:35.514,2024-01-11T14:44:36.502,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,AVitEAPvAne,,,,AB_4819048,Girouxville,2024-01-11T14:44:35.608,2024-01-11T14:44:36.606,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,FdACEIbICmQ,,,,BC_5949812,Gitanmaax 1,2024-01-11T14:44:35.613,2024-01-11T14:44:36.696,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,JmJuw752hJT,,,,BC_5949815,Gitanyow 1,2024-01-11T14:44:35.613,2024-01-11T14:44:36.697,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,wUpAHrmNP7U,,,,BC_5949814,Gitsegukla 1,2024-01-11T14:44:35.613,2024-01-11T14:44:36.696,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,UnHYRxVwCuc,,,,BC_5949816,Gitwangak 1,2024-01-11T14:44:35.613,2024-01-11T14:44:36.697,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,vZhezjWkIpl,,,,NU_6208081,Gjoa Haven,2024-01-11T14:44:35.614,2024-01-11T14:44:36.698,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,t25ROK4ACA6,,,,NB_1303004,Gladstone,2024-01-11T14:44:35.504,2024-01-11T14:44:36.399,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,V9yXanCPO9f,,,,SK_4717048,Glaslyn,2024-01-11T14:44:35.604,2024-01-11T14:44:36.602,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,clE3uFF1ye1,,,,SK_4703064,Glen Bain No. 105,2024-01-11T14:44:35.599,2024-01-11T14:44:36.596,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,FKbywMZzXSP,,,,SK_4701012,Glen Ewen,2024-01-11T14:44:35.598,2024-01-11T14:44:36.595,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,pxS9bfVjk3b,,,,SK_4706080,Glen Harbour,2024-01-11T14:44:35.600,2024-01-11T14:44:36.598,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,TCjOi3QgzXz,,,,SK_4703016,Glen McPherson No. 46,2024-01-11T14:44:35.599,2024-01-11T14:44:36.596,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,FCynpV4BwYI,,,,SK_4705021,Glenavon,2024-01-11T14:44:35.599,2024-01-11T14:44:36.597,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,dcXkxQ5AyhM,,,,MB_4607039,Glenboro-South Cypress,2024-01-11T14:44:35.597,2024-01-11T14:44:36.594,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,qXTcnTWUjqM,,,,NL_1009030,Glenburnie-Birchy Head-Shoal Brook,2024-01-11T14:44:35.502,2024-01-11T14:44:36.394,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,B0SqGi62bRX,,,,AB_4812012,Glendon,2024-01-11T14:44:35.607,2024-01-11T14:44:36.605,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,OfD9vqZU2Gs,,,,NB_1309004,Glenelg,2024-01-11T14:44:35.505,2024-01-11T14:44:36.401,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,LedoW02DXqy,,,,MB_4608055,Glenella-Lansdowne,2024-01-11T14:44:35.597,2024-01-11T14:44:36.594,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,At62u3t43z9,,,,SK_4711029,Glenside,2024-01-11T14:44:35.602,2024-01-11T14:44:36.599,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,PxYQJd0DmTR,,,,SK_4712069,Glenside No. 377,2024-01-11T14:44:35.602,2024-01-11T14:44:36.600,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,QNBhemXr5pI,,,,NL_1006012,Glenwood,2024-01-11T14:44:35.501,2024-01-11T14:44:36.304,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,rvsgMp9xz1r,,,,AB_4803006,Glenwood,2024-01-11T14:44:35.605,2024-01-11T14:44:36.603,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,KsihTueAf9t,,,,othertox_glic,Gliclazide,2024-01-11T14:59:38.601,2024-01-11T14:59:38.919,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,TeBFfYkbt2g,,,,NS_1207027,Glooscap 35,2024-01-11T14:44:35.503,2024-01-11T14:44:36.398,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,zBXxnBlZzvL,,,,NL_1007044,Glovertown,2024-01-11T14:44:35.501,2024-01-11T14:44:36.305,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,aHlQ9Xdmsjx,,,,othertox_glyburide,Glyburide,2024-01-11T14:59:38.601,2024-01-11T14:59:38.919,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,X6eYXKQ0gSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,ksLAcswV2I7,,,,MB_4622049,God's Lake 23,2024-01-11T14:44:35.598,2024-01-11T14:44:36.595,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,O2xHK5TmRo5,,,,MB_4622055,God's River 86A,2024-01-11T14:44:35.598,2024-01-11T14:44:36.595,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,nSpnedNxp9o,,,,QC_2496010,Godbout,2024-01-11T14:44:35.514,2024-01-11T14:44:36.502,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,Bk8csPdAotI,,,,ON_3540028,Goderich,2024-01-11T14:44:35.594,2024-01-11T14:44:36.505,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,r3TgUDpY203,,,,QC_2469060,Godmanchester,2024-01-11T14:44:35.512,2024-01-11T14:44:36.497,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,fe5NGIn8TUY,,,,BC_5924025,Gold River,2024-01-11T14:44:35.610,2024-01-11T14:44:36.693,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,HntaCi9K1ad,,,,NS_1206011,Gold River 21,2024-01-11T14:44:35.503,2024-01-11T14:44:36.398,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,w25pMbYQkDY,,,,BC_5939007,Golden,2024-01-11T14:44:35.612,2024-01-11T14:44:36.695,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,scWGuQLFRuV,,,,AB_4811023,Golden Days,2024-01-11T14:44:35.607,2024-01-11T14:44:36.604,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,hy1HPYKHoiS,,,,SK_4708018,Golden Prairie,2024-01-11T14:44:35.601,2024-01-11T14:44:36.598,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,cN57l97suT6,,,,SK_4701069,Golden West No. 95,2024-01-11T14:44:35.598,2024-01-11T14:44:36.596,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,kCb8CJ1qpkh,,,,BC_5957804,Good Hope Lake,2024-01-11T14:44:35.614,2024-01-11T14:44:36.697,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,F3BqOtAzZYd,,,,SK_4709029,Good Lake No. 274,2024-01-11T14:44:35.601,2024-01-11T14:44:36.599,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,HUEXpdNRrBy,,,,SK_4705069,Goodeve,2024-01-11T14:44:35.600,2024-01-11T14:44:36.597,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users,xczE352j6Gq,,,,SK_4717066,Goodsoil,2024-01-11T14:44:35.604,2024-01-11T14:44:36.602,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOkupf0VM0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
